WP, 19, 2011091312,   , BEST,   0, 194N, 1537E,  15, 1010, DB,   0,    ,    0,    0,    0,    0, 
WP, 19, 2011091806,   , BEST,   0, 302N, 1425E,  80,  963, TY,  50, NEQ,   30,   25,   25,   30, 1006,  145,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091806,   , BEST,   0, 302N, 1425E,  80,  963, TY,  64, NEQ,   20,   20,   20,   20, 1006,  145,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091812,   , BEST,   0, 317N, 1426E,  90,  956, TY,  34, NEQ,  110,  110,  110,  100, 1006,  155,  15,   0,   5,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091812,   , BEST,   0, 317N, 1426E,  90,  956, TY,  50, NEQ,   40,   40,   40,   35, 1006,  155,  15,   0,   5,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091812,   , BEST,   0, 317N, 1426E,  90,  956, TY,  64, NEQ,   25,   25,   25,   25, 1006,  155,  15,   0,   5,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091818,   , BEST,   0, 333N, 1431E,  90,  956, TY,  34, NEQ,  100,  100,  100,   90, 1008,  130,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091818,   , BEST,   0, 333N, 1431E,  90,  956, TY,  50, NEQ,   35,   35,   35,   30, 1008,  130,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091818,   , BEST,   0, 333N, 1431E,  90,  956, TY,  64, NEQ,   20,   20,   20,   20, 1008,  130,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091900,   , BEST,   0, 346N, 1444E,  90,  956, TY,  34, NEQ,  100,  100,  100,   90, 1008,  140,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091900,   , BEST,   0, 346N, 1444E,  90,  956, TY,  50, NEQ,   35,   35,   35,   30, 1008,  140,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091900,   , BEST,   0, 346N, 1444E,  90,  956, TY,  64, NEQ,   20,   20,   20,   20, 1008,  140,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091906,   , BEST,   0, 360N, 1462E,  85,  959, TY,  34, NEQ,   90,   90,   85,   85, 1008,  140,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091906,   , BEST,   0, 360N, 1462E,  85,  959, TY,  50, NEQ,   35,   35,   35,   30, 1008,  140,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091906,   , BEST,   0, 360N, 1462E,  85,  959, TY,  64, NEQ,   20,   20,   20,   20, 1008,  140,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091912,   , BEST,   0, 374N, 1487E,  85,  959, TY,  34, NEQ,   90,   90,   85,   85, 1008,  130,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091912,   , BEST,   0, 374N, 1487E,  85,  959, TY,  50, NEQ,   35,   35,   35,   30, 1008,  130,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091912,   , BEST,   0, 374N, 1487E,  85,  959, TY,  64, NEQ,   20,   20,   20,   20, 1008,  130,  15,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091918,   , BEST,   0, 388N, 1518E,  70,  970, TY,  34, NEQ,  120,  120,  120,  120, 1010,  170,  40,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011091918,   , BEST,   0, 388N, 1518E,  70,  970, TY,  50, NEQ,   50,   50,   50,   50, 1010,  170,  40,   0,  10,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011092000,   , BEST,   0, 399N, 1557E,  65,  974, TY,  34, NEQ,  135,  120,  120,  135, 1010,  180,  50,   0,  10,   W,   0,    ,   0,   0,      SONCA, M, 
WP, 19, 2011092000,   , BEST,   0, 399N, 1557E,  65,  974, TY,  50, NEQ,   50,   50,   50,   50, 1010,  180,  50,   0,  10,   W,   0,    ,   0,   0,      SONCA, M, 
WP, 19, 2011092006,   , BEST,   0, 411N, 1601E,  60,  978, TS,  34, NEQ,  135,  120,  120,  135, 1010,  180,  35,   0,   0,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011092006,   , BEST,   0, 411N, 1601E,  60,  978, TS,  50, NEQ,   50,   50,   50,   50, 1010,  180,  35,   0,   0,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011092012,   , BEST,   0, 419N, 1646E,  55,  982, EX,  34, NEQ,  135,  120,  120,  135, 1008,  190,  35,   0,   0,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011092012,   , BEST,   0, 419N, 1646E,  55,  982, EX,  50, NEQ,   50,   50,   50,   50, 1008,  190,  35,   0,   0,   W,   0,    ,   0,   0,      SONCA, D, 
WP, 19, 2011092018,   , BEST,   0, 425N, 1698E,  45,  989, EX,  34, NEQ,  135,  120,  120,  135, 
